code,name,roe,net_profit_ratio,gross_profit_rate,eps,bips,arturnover,inventory_turnover,currentasset_turnover,mbrg,nprg,nav,targ,epsg,seg,currentratio,quickratio,cashratio,icratio,sheqratio,adratio,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio,beat
600392,盛和资源,6.6,11.16,20.767,0.3093,2.771,2.459,1.2692,0.6247,37.0846,797.94,57.596,39.0611,1210.4603,54.5478,1.9494,1.1835,36.8605,1342.0441,63.8644,36.1356,-0.0882,-0.0314,-0.7736,-0.0869,-9.9382,1
600395,盘江股份,6.74,12.78,33.5299,0.2791,2.1833,5.4277,10.5117,0.7377,30.335,38.5881,7.9146,29.2558,34.1346,-3.2386,0.8068,0.7671,27.0599,740.0909,41.7925,58.2075,0.1126,0.0213,0.854,0.0366,6.3298,1
600398,海澜之家,11.57,16.28,43.5927,0.382,2.3461,10.7196,0.782,0.489,25.0865,77.2985,8.9059,8.5447,72.7273,9.5388,1.7712,1.1706,97.5221,-8369.1753,47.7932,52.2068,0.25,0.084,1.5609,0.1608,21.1306,0
600399,抚顺特钢,7.89,11.44,20.5212,0.2186,1.911,7.8594,1.7331,0.7229,21.2922,135.2127,17.2538,13.8383,135.0538,17.2538,3.5324,2.3163,38.0338,1101.5462,55.6674,44.3326,-0.0394,-0.0151,-0.344,-0.0341,-9.6435,1
600400,红豆股份,2.36,7.27,31.7367,0.0296,0.4076,2.6534,5.3988,0.6382,-15.5769,-35.2251,-18.0355,-12.113,-25.0,-17.1905,1.7246,1.5689,82.013,3981.7695,73.7488,26.2512,-0.1599,-0.0371,-2.1339,-0.1412,-18.8349,1
600406,国电南瑞,5.39,12.45,27.3787,0.3324,2.6694,0.7616,1.2772,0.3198,21.807,32.6236,11.5687,8.3929,10.0,11.6473,1.7031,1.3607,35.3536,-3649.3448,56.6382,43.3618,-0.1084,-0.0249,-0.8164,-0.0574,-6.0938,1
600415,小商品城,6.04,41.03,55.3509,0.1549,0.3775,14.1391,0.6788,0.2221,-2.3013,17.666,2.4218,-7.0694,23.0769,2.546,0.7202,0.6021,25.526,2338.2231,47.4054,52.5946,0.0804,0.0056,0.1968,0.0107,1.4095,0
600419,天润乳业,5.05,7.69,18.1318,0.3023,3.9296,11.9766,3.4897,1.2837,19.5417,9.4887,4.2551,8.4329,1.307,4.0184,1.0396,0.7821,60.9179,-4724.3757,64.0159,35.9841,0.1688,0.0645,2.0172,0.1793,21.7275,0
600420,国药现代,5.04,5.58,43.4815,0.4149,7.4317,3.3802,1.302,0.7031,22.864,26.4385,7.4653,11.0714,30.4717,8.1928,1.4843,1.0543,53.2524,1393.5291,51.4233,48.5767,0.0581,0.0224,0.8202,0.0461,5.7039,0
600422,昆药集团,7.2,8.11,43.2806,0.4379,5.398,2.5877,1.3212,0.7287,19.5361,47.6753,9.1958,8.753,48.3401,9.2208,1.8014,1.2306,34.6261,2924.8628,57.194,42.806,-0.0363,-0.0179,-0.4436,-0.0417,-4.7269,0
600425,青松建化,3.13,9.11,27.9363,0.1105,1.2135,7.2517,2.6034,0.6913,25.9943,26.2129,7.6653,-1.3183,32.1429,1.9173,1.0567,0.8596,36.9588,614.913,61.4592,38.5408,0.0748,0.0152,0.7894,0.0394,5.2448,1
600426,华鲁恒升,20.23,32.73,41.4037,1.7975,5.4914,238.0659,15.9941,2.4838,93.7608,320.4322,30.0984,35.5665,223.3813,28.8642,1.4776,1.3373,27.1317,9483.5442,76.5748,23.4252,0.1928,0.0904,0.5892,0.3861,54.3886,1
600428,中远海特,1.52,4.06,17.6427,0.0681,1.6765,8.9068,8.2141,1.0822,-6.041,106.282,-1.4244,-0.4584,100.0,-1.4503,0.676,0.5997,14.8184,262.9176,43.0883,56.9117,0.0977,0.0157,2.3815,0.0276,7.122,1
600433,冠豪高新,2.64,5.98,18.3481,0.0587,0.9813,3.4994,2.7845,0.906,14.088,18.6158,4.8554,-1.1371,20.0,4.9512,1.9024,1.3119,29.1975,734.788,77.0487,22.9513,0.1352,0.0461,2.2927,0.2008,24.5242,0
600436,片仔癀,13.2,28.97,49.8045,1.8485,6.3792,6.7415,0.8802,0.4445,18.5583,29.2381,20.6596,21.1506,29.3706,20.9216,4.9747,3.762,321.3187,-3148.8846,81.2257,18.7743,0.0736,0.0259,0.248,0.1379,15.6202,0
600438,通威股份,9.19,11.16,24.2406,0.6588,5.9006,20.5346,5.4371,0.9194,41.7511,203.6275,52.5127,52.0852,166.3971,46.4018,0.9565,0.8189,14.0202,1424.9576,43.3191,56.6809,0.116,0.0387,0.9784,0.0684,9.1528,1
600439,瑞贝卡,0.9,3.88,33.5121,0.0223,0.5772,2.6748,0.1384,0.1658,30.8999,48.485,-1.0424,-1.7886,43.5897,-1.0294,2.2007,0.4703,25.3428,159.1838,56.3268,43.6732,0.0723,0.0095,1.8837,0.0218,2.5986,0
600444,国机通用,4.21,7.35,15.942,0.1838,2.5001,2.1931,1.564,0.3736,29.2973,51.3008,9.5004,14.2538,50.0,9.5004,2.4719,2.0023,106.6368,-576.3159,63.1942,36.8058,-0.3216,-0.1165,-4.3742,-0.3165,-32.5151,1
600444,国机通用,4.21,7.35,15.942,0.1838,2.5001,2.1931,1.564,0.3736,29.2973,51.3008,9.5004,14.2538,50.0,9.5004,2.4719,2.0023,106.6368,-576.3159,63.1942,36.8058,-0.3216,-0.1165,-4.3742,-0.3165,-32.5151,1
600446,金证股份,1.69,2.13,24.7672,0.0589,2.7538,3.9173,1.6446,0.6227,25.2805,-66.0799,51.8471,28.2113,-72.267,55.388,2.3486,1.7305,87.6663,-154.6032,57.9667,42.0333,-0.1918,-0.0835,-8.7863,-0.1986,-25.5267,0
600448,华纺股份,0.49,0.42,10.3118,0.0113,2.6792,6.0995,1.604,0.7897,15.7433,-47.2681,-4.1041,11.5348,-50.0,-4.1923,1.0418,0.5462,36.0559,135.6222,37.0934,62.9066,0.0444,0.0193,9.9764,0.0307,3.6216,0
600449,宁夏建材,6.04,16.89,28.3377,0.8077,4.7804,3.4224,5.7575,0.6893,5.0431,-9.3642,13.502,13.0274,-8.9888,10.6514,2.1656,1.9695,45.6893,11822.016,78.8726,21.1274,0.2111,0.0551,1.1498,0.261,29.5978,0
600452,涪陵电力,11.59,15.99,23.0333,0.3922,2.452,2.5329,298.6541,1.2722,21.6101,51.988,6.3107,15.0374,8.3333,6.3107,0.5624,0.5592,14.3843,1018.0433,35.9452,64.0548,0.1436,0.0374,0.8978,0.0584,9.5758,1
600455,博通股份,5.8,9.65,49.6173,0.1758,1.821,36.4215,35.8187,0.4736,11.8051,-31.7279,13.6703,10.3417,-33.897,14.052,0.287,0.2864,27.1336,1138.8192,35.3191,64.6809,-0.5226,-0.0764,-3.8151,-0.1181,-11.8632,1
600456,宝钛股份,4.82,9.78,21.0719,0.5818,5.945,1.7702,0.9675,0.3861,39.4064,83.8036,46.8277,29.709,82.1429,51.7696,2.2684,1.6378,72.3058,847.5285,52.8274,47.1726,-0.0405,-0.01,-0.3703,-0.0211,-3.0122,1
600458,时代新材,2.81,1.76,15.0356,0.1673,9.5,2.7152,2.3377,0.6797,32.9435,33987.1617,8.7842,14.9452,750.0,5.9437,1.248,0.9705,24.3148,799.0639,29.1165,70.8835,-0.0377,-0.0169,-1.8774,-0.0238,-3.0401,1
600459,贵研铂业,8.44,1.73,4.5025,0.5395,31.084,10.3162,3.8227,1.8757,60.8717,41.9596,9.9105,48.4018,8.0,9.492,1.8807,1.014,27.6919,405.6097,32.3793,67.6207,-0.0822,-0.1215,-4.4115,-0.1796,-25.7975,0
600461,洪城环境,7.41,9.55,22.1659,0.4258,4.4549,7.2957,11.7294,0.7434,52.1417,22.8387,9.4547,33.7039,26.4706,7.0916,0.8214,0.7754,47.4493,877.9684,34.9054,65.0946,0.0839,0.0203,0.7707,0.0312,5.2162,1
600467,好当家,1.15,5.8,18.15,0.0261,0.4513,18.4522,0.4587,0.3216,3.6987,-8.356,1.6577,2.622,3.1496,1.799,0.7517,0.3112,26.1429,160.9432,50.8166,49.1834,0.1488,0.015,2.7992,0.0305,3.5869,0
600468,百利电气,3.05,5.02,23.2179,0.05,0.9952,1.3043,1.479,0.4935,18.6722,33.6472,5.1294,-2.3971,38.3378,5.3898,1.5934,1.1705,30.2449,1011.0268,59.009,40.991,0.0212,0.0069,0.3673,0.0168,1.7394,1
600469,风神股份,0.87,0.83,12.1732,0.0344,4.1246,3.8444,2.5253,0.7058,13.1897,-71.4636,33.5841,13.7042,-81.25,33.5841,0.9321,0.716,24.002,245.6965,34.2814,65.7186,0.0655,0.0234,7.8367,0.0357,3.8934,0
600470,六国化工,9.97,5.53,14.8581,0.292,5.2804,23.1365,2.8501,1.2596,21.3518,216.7199,25.2717,22.4147,123.0769,19.6053,0.7354,0.4739,28.59,682.6553,28.8551,71.1449,0.1407,0.0731,2.017,0.1028,10.8689,1
600475,华光环能,5.19,10.41,17.5197,0.524,5.0302,2.4878,3.8643,0.4839,41.1824,17.7609,20.403,17.6888,-11.1952,21.5421,1.0558,0.9616,27.7776,1996.6828,49.0468,50.9532,0.0475,0.0106,0.4243,0.0208,2.4539,1
600477,杭萧钢构,4.48,4.13,14.5558,0.0834,2.0163,3.8525,4.6996,0.6608,55.6851,-59.8514,7.7367,10.6583,-62.6126,5.8048,1.2528,1.0896,8.1955,761.5934,42.0695,57.9305,-0.1166,-0.0499,-2.6155,-0.0862,-9.0167,1
600479,千金药业,5.3,5.9,46.3325,0.2474,4.1908,5.8225,1.8212,0.5895,4.1863,31.8412,-1.8538,0.2302,28.3195,-4.7673,2.1626,1.742,44.5863,-1417.3504,63.5988,36.4012,0.124,0.0564,1.7282,0.155,17.033,0
600480,凌云股份,2.8,1.71,16.988,0.1768,10.3048,2.5272,3.3479,0.7846,43.6286,204.5373,6.2938,14.0066,-400.0,4.9536,1.2337,0.9911,25.4264,599.0882,41.6508,58.3492,-0.0066,-0.0031,-0.1666,-0.0052,-0.617,0
600481,双良节能,4.66,8.2,32.6228,0.0629,0.7678,1.4707,1.5007,0.3487,69.206,494.2079,-3.2019,34.6265,470.9091,-4.0879,1.3366,1.1083,44.1744,1017.0716,42.8616,57.1384,-0.1266,-0.0303,-1.4593,-0.0531,-5.3236,1
600482,中国动力,1.16,3.16,13.1912,0.1944,6.1513,1.0479,1.1021,0.3212,11.5274,10.9065,1.9248,7.5254,-13.6364,1.7699,2.435,1.8117,57.7332,16735.9617,60.6962,39.3038,0.0312,0.0068,0.942,0.0174,2.3913,1
600483,福能股份,5.66,16.41,23.1008,0.5079,3.0944,2.0817,11.6357,0.9278,58.0481,218.6582,25.1563,28.3893,116.0,18.2917,1.1897,1.1328,51.5753,706.1628,51.11,48.89,0.2746,0.0399,1.4304,0.0815,28.3009,1
600486,扬农化工,12.13,11.84,23.9737,2.5538,21.5631,3.7215,3.4624,0.9483,12.9368,-4.2324,16.9411,8.6154,-4.2729,16.9266,1.6828,1.3987,54.6395,3043.2294,53.1536,46.8464,0.1382,0.0752,1.1649,0.1605,20.1363,0
600487,亨通光电,3.3,3.71,16.5527,0.284,7.6442,1.5824,2.9691,0.5237,16.7204,61.8459,31.7758,21.3959,23.5755,37.5409,1.5247,1.3017,48.9552,365.8437,45.4788,54.5212,-0.0185,-0.0064,-0.4814,-0.0118,-1.4123,1
600488,天药股份,1.53,2.73,52.4082,0.0422,1.5458,3.785,0.7434,0.8899,5.1784,-16.2007,3.19,5.9123,-44.0,2.5181,1.0677,0.4759,11.0795,575.1809,60.6305,39.3695,0.0683,0.0183,1.2709,0.0465,6.4013,0
600489,中金黄金,3.7,3.42,11.5838,0.186,5.4285,93.0675,1.8034,1.2464,38.6822,60.432,19.3365,8.3876,58.3333,20.0578,1.327,0.5326,36.2013,905.3491,52.9606,47.0394,-0.0115,-0.006,-0.2718,-0.0128,-1.7357,0
600491,龙元建设,3.46,3.97,16.2457,0.2675,6.7321,2.9115,23.4296,0.2516,2.4501,8.5846,6.6668,1.2295,8.3032,8.005,1.6601,1.6591,15.1862,179.1762,20.1128,79.8872,-0.0568,-0.0091,-1.432,-0.0114,-1.8612,1
600493,凤竹纺织,4.01,5.3,14.4217,0.1163,2.1934,2.9463,1.8121,0.5743,42.2816,250.0509,5.8968,20.9363,250.3012,5.8968,1.2586,0.8702,32.3252,508.367,38.3329,61.6671,0.0883,0.0256,1.6647,0.0416,5.8041,1
600496,精工钢构,4.44,5.13,14.1956,0.164,3.1973,3.141,4.3424,0.5156,36.5528,22.2869,34.5679,16.4294,9.9866,34.7482,1.3807,1.2208,24.4545,660.2888,44.2642,55.7358,-0.076,-0.0291,-1.4902,-0.0521,-5.3736,0
600497,驰宏锌锗,3.98,5.68,15.2522,0.1172,2.0634,320.9443,5.1712,3.6226,27.1741,61.9838,-0.1784,-5.2166,61.7931,2.4535,0.5096,0.2056,11.5808,550.4798,58.6586,41.3414,0.0883,0.0312,1.5661,0.0756,15.0932,1
600498,烽火通信,1.29,1.25,20.1891,0.1327,10.6126,2.0978,0.7037,0.4663,27.2222,170.4136,5.2604,-3.7235,160.0,3.8253,1.6241,0.7599,23.6804,231.4108,35.0842,64.9158,-0.2979,-0.1016,-22.3645,-0.1565,-22.6259,0
600499,科达制造,6.6,8.98,24.493,0.2168,2.4136,3.6933,1.3307,0.6181,47.7229,252.7984,7.3206,14.507,327.451,5.81,1.2402,0.8015,35.5894,1004.0552,47.7872,52.2128,0.0961,0.0296,0.7358,0.0566,7.0932,1
600500,中化国际,15.87,5.53,12.2848,0.7776,14.0602,8.5557,4.8524,1.5346,58.2396,608.7272,-15.5664,1.5641,7700.0,7.7415,1.0851,0.7742,28.2193,5902.9214,38.3077,61.6923,-0.0338,-0.0233,-0.2111,-0.0378,-5.4457,1
600501,航天晨光,1.56,2.08,16.4389,0.0806,3.8591,1.3352,1.6948,0.5042,18.053,84.0461,3.5078,-3.3289,166.6667,1.0754,1.2383,0.9413,21.1773,612.5922,48.5924,51.4076,-0.2708,-0.0898,-13.0812,-0.1748,-17.9572,1
600502,安徽建工,5.43,1.82,10.054,0.3349,18.3916,1.5371,1.8113,0.4269,34.0445,28.3172,23.8391,19.9027,22.2222,20.1185,1.1327,0.9113,19.381,239.862,16.4164,83.5836,-0.1453,-0.0406,-5.8935,-0.0485,-6.857,1
600503,华丽家族,3.17,26.1,51.709,0.0776,0.2973,94.0341,0.1232,0.1893,-18.1577,15.3673,-4.4182,-14.9941,12.4638,-3.7433,2.1319,0.5056,19.1549,1121.9711,73.1845,26.8155,-0.5062,-0.0453,-1.9942,-0.1688,-22.1832,0
600507,方大特钢,18.01,14.96,23.3043,0.6851,4.5768,22.2852,5.205,0.7898,34.1209,81.5369,5.5454,26.9558,40.8163,5.6498,1.3898,1.2493,109.6162,-2112.21,43.0803,56.9197,0.233,0.1161,1.5371,0.2041,20.5685,1
600508,上海能源,4.13,9.8,23.0042,0.605,6.1726,8.7462,10.412,1.8243,22.7416,-5.7301,2.6511,3.5214,-6.1538,3.2648,0.6607,0.58,23.5152,1407.8141,59.1244,40.8756,0.079,0.0197,0.835,0.0482,8.4632,1
600509,天富能源,2.27,4.54,21.0717,0.1205,2.6509,4.9701,6.9899,0.6509,33.5797,249.663,0.225,7.0378,929.9145,-0.1804,0.8226,0.7661,31.2283,172.8994,30.6793,69.3207,0.1825,0.0252,3.4147,0.0364,9.6949,0
600510,黑牡丹,5.46,10.07,25.7472,0.4873,4.8382,0.9761,0.2939,0.1796,41.7259,9.3461,8.0901,1.674,42.8571,10.4692,1.6391,0.9068,30.2515,1428.1673,31.7899,68.2101,-0.0527,-0.008,-0.4433,-0.0117,-1.5639,1
600511,国药股份,6.49,3.46,7.4442,1.015,29.2586,3.8144,6.3479,0.964,25.9237,26.0673,8.1608,12.5867,23.5545,10.3452,1.8847,1.6152,53.5319,-22014.173,50.465,49.535,0.0366,0.0305,0.9693,0.0616,6.4211,0
600512,腾达建设,10.19,17.57,21.72,0.3721,2.1175,11.1954,0.7904,0.4176,91.2398,165.6776,19.134,8.7845,146.6667,19.2478,1.6385,0.9856,44.0557,-95872.1943,53.0089,46.9911,0.1062,0.0334,0.6035,0.071,7.2606,1
600513,联环药业,4.96,7.16,52.7554,0.1888,2.6358,1.9051,1.7775,0.7105,23.2524,20.5903,9.0452,15.2532,18.75,8.293,1.1865,0.9561,19.3368,1271.6176,56.0729,43.9271,0.0288,0.0101,0.335,0.023,2.4168,0
600516,方大炭素,3.54,21.23,32.6936,0.1319,0.6211,4.3995,1.1294,0.1847,44.5655,194.2004,-5.5281,-1.451,153.167,-6.9301,4.8163,4.2415,127.8954,-768.1446,81.3783,18.6217,0.2495,0.0317,1.128,0.17,22.8626,1
600517,国网英大,3.66,35.35,15.4565,0.1127,0.319,0.4114,1.6224,0.0634,40.3163,13.7767,6.0879,13.8907,2.7273,6.0274,1.3932,1.3432,26.3577,7191.624,47.5047,52.4953,-0.2092,-0.0088,-0.4502,-0.0168,-1.7577,1
600521,华海药业,7.63,16.98,61.1418,0.3544,2.0866,1.8907,0.471,0.4417,-8.1753,-14.1354,13.8062,28.5023,-12.5,13.975,1.8746,1.1892,71.4126,815.7407,48.0078,51.9922,0.1365,0.0285,0.7956,0.0549,10.7609,0
600522,中天科技,1.04,1.0,12.3819,0.0798,7.9501,2.4615,2.9317,0.7288,16.6601,-72.4104,8.4476,10.9063,-77.3743,6.0408,2.0451,1.5429,56.9108,500.4448,52.4433,47.5567,-0.0428,-0.0226,-3.3298,-0.0474,-6.4315,0
600523,贵航股份,3.27,7.18,24.7804,0.2131,2.9677,1.9413,2.3923,0.6117,25.7886,60.4623,3.462,4.4802,61.5385,4.0578,4.1918,3.4206,124.1317,-765.431,84.776,15.224,0.0974,0.0356,1.2979,0.2337,24.7476,1
600525,长园集团,0.8,1.3,40.9881,0.0266,2.0489,0.9088,0.9745,0.3766,13.3247,-65.1767,5.7735,9.5166,-64.2091,0.7391,1.0673,0.8096,23.1089,139.9628,36.1241,63.8759,-0.0499,-0.0107,-4.0385,-0.0167,-1.9054,0
600526,菲达环保,1.56,2.62,9.9106,0.0592,2.2536,1.9623,0.7851,0.2307,-11.1833,299.9961,3.7145,10.1257,500.0,2.8327,1.1295,0.8112,20.7118,252.3987,30.0172,69.9828,-0.1228,-0.0211,-5.1642,-0.0301,-3.2407,1
600527,江南高纤,2.03,11.42,19.1558,0.0273,0.2391,42.8581,1.3537,0.2814,-37.7443,-71.844,-2.5772,-4.1513,-71.8847,-2.5772,13.3918,11.1479,546.0803,16581.3718,93.8277,6.1723,0.0975,0.0163,0.8536,0.2636,38.4968,0
600528,中铁工业,4.44,7.17,17.6949,0.4361,6.0816,1.5998,0.8216,0.4072,20.6847,8.9012,15.0843,11.4565,2.6316,14.0914,1.4663,0.8459,21.604,-4505.0945,48.333,51.667,-0.1393,-0.0407,-1.9554,-0.0787,-8.1475,0
600529,山东药玻,6.87,16.61,30.3939,0.5058,3.0456,2.6968,1.634,0.5781,17.9847,14.6172,10.8181,10.1414,14.6126,10.8181,2.1219,1.5823,48.7428,-23332.724,74.0955,25.9045,0.1042,0.0319,0.6276,0.1233,12.827,0
600530,交大昂立,2.38,11.44,41.3185,0.0261,0.2287,2.1115,2.5283,0.6823,14.0296,-27.6031,10.9154,1.3017,-33.3333,11.9895,1.4184,1.1933,48.7941,368.567,67.4609,32.5391,0.2191,0.0295,1.6897,0.0906,22.07,0
600531,豫光金铅,6.14,2.03,5.4891,0.22,10.8172,54.899,1.7802,1.353,64.2783,868.5844,14.3745,9.6346,856.5217,14.4191,1.2094,0.3386,15.3457,353.4266,30.068,69.932,-0.036,-0.0327,-1.775,-0.0467,-5.6056,1
600533,栖霞建设,7.51,13.31,35.5876,0.3162,2.3754,121.1513,0.1036,0.1305,127.9918,51.9702,10.006,6.2137,51.7754,10.4085,1.5355,0.3249,21.1521,549.6031,20.1683,79.8317,0.8368,0.0936,6.3168,0.1172,16.6773,1
600535,天士力,8.08,26.18,66.3016,0.6625,2.5296,2.4094,0.8999,0.4408,-55.6259,47.5301,5.5888,-31.9849,46.6256,8.8741,5.9651,4.8549,145.7493,4770.1164,81.1191,18.8809,0.4295,0.1042,1.6101,0.5518,120.6632,0
600539,狮头股份,1.92,3.99,33.9649,0.0358,0.8985,5.8829,1.276,0.4068,733.6835,337.2445,21.4165,41.9043,112.426,3.5527,5.3042,4.2992,321.976,-445.2277,81.0847,18.9153,0.0022,0.0007,0.024,0.0037,0.4662,0
600540,新赛股份,0.7,0.74,4.2644,0.0101,1.3633,30.7747,1.6778,0.8645,102.8284,53.7733,3.5397,1.9634,98.0392,0.5891,0.796,0.6275,36.4218,125.5926,46.9893,53.0107,0.6195,0.2792,78.1856,0.5267,55.4364,1
600546,山煤国际,8.46,4.82,26.3822,0.4269,8.8484,8.223,8.9574,1.396,-2.5644,103.1399,7.1452,7.6784,95.4545,10.5664,0.7567,0.675,45.907,582.4505,27.1428,72.8572,0.1966,0.0775,2.7512,0.1064,17.7855,1
600549,厦门钨业,8.47,4.83,16.8685,0.4844,10.027,4.1599,2.027,1.1211,79.4819,131.2431,6.3408,19.6126,194.3976,8.1219,0.9411,0.5074,8.75,534.8406,37.7268,62.2732,0.0604,0.0306,0.9,0.0492,5.8144,1
600550,保变电气,1.16,0.47,17.0784,0.0041,0.8787,1.3372,1.5888,0.4548,1.2901,31.995,0.0246,-20.2001,-60.0,1.967,0.7798,0.5842,16.668,126.6978,14.2477,85.7523,-0.0611,-0.0185,-9.2479,-0.0216,-2.2411,1
600551,时代出版,4.67,6.34,9.6891,0.4549,7.1716,5.0343,2.8645,0.7249,32.5214,115.223,5.9242,6.9078,115.8564,5.5008,2.3397,1.7957,76.7363,-2164.4018,69.688,30.312,-0.0644,-0.0324,-1.0108,-0.1071,-11.1806,1
600552,凯盛科技,3.25,2.48,13.7625,0.11,4.4316,2.3395,1.7019,0.6766,70.1131,74.1,2.4247,10.3692,78.4441,1.7472,1.3306,0.9113,23.9467,307.9029,34.4918,65.5082,0.0277,0.0113,0.7617,0.0172,2.3234,1
600556,天下秀,6.07,9.83,23.2987,0.117,1.1896,1.2568,452.4578,0.5279,62.8947,52.2034,224.2425,127.1316,44.9814,224.643,5.4729,5.4664,248.3459,-1118.0935,80.2921,19.7079,-0.1564,-0.0775,-1.6305,-0.3934,-44.8462,0
600557,康缘药业,3.81,9.01,70.9397,0.269,2.9839,1.864,1.4312,0.6386,14.3462,8.625,3.8171,-3.7475,16.6667,3.8,1.9102,1.6642,47.9392,3646.5485,74.5648,25.4352,0.2342,0.071,2.563,0.2793,29.8121,0
600558,大西洋,2.23,2.64,12.9345,0.0536,2.0293,7.9113,2.4783,1.1012,27.6928,78.3047,5.2481,6.5982,68.0251,4.8297,2.0794,1.2499,30.816,1585.3056,72.4152,27.5848,-0.0323,-0.0181,-0.9438,-0.0655,-7.0766,1
600559,老白干酒,3.6,7.53,67.6224,0.1387,1.8405,37.8912,0.2805,0.4725,10.6122,5.3233,5.4,16.1287,7.6923,5.5821,1.1488,0.4911,28.307,6039.0585,51.5102,48.4898,0.3068,0.0756,4.0949,0.1558,16.4287,0
600560,金自天正,3.07,8.13,22.3996,0.1126,1.3846,0.9593,0.3876,0.1827,13.3217,30.9537,3.9432,13.405,31.5421,3.8883,1.5604,0.9599,7.8684,-18755.1817,43.5911,56.4089,0.2852,0.0452,3.3623,0.0801,8.1389,0
600562,国睿科技,4.1,10.86,23.1301,0.1439,1.3245,0.5292,0.5576,0.232,-3.6938,3.371,25.5571,26.0964,0.0,25.564,1.7862,1.2046,27.7555,-3938.7334,50.5228,49.4772,0.0384,0.0073,0.3525,0.0148,1.4996,0
600563,法拉电子,12.26,28.34,43.6538,1.616,5.7011,1.7709,1.8496,0.4517,53.3439,56.4551,15.1045,21.0152,58.8235,15.3625,3.6828,3.1416,103.2122,-5733.646,78.4128,21.5872,0.2986,0.0996,1.0397,0.4612,49.5596,1
600565,迪马股份,1.33,2.3,24.2246,0.056,2.4362,7.2558,0.0901,0.0825,45.5218,90.7545,32.0133,23.4503,-33.3333,16.3642,1.3512,0.3941,10.1156,1010.2112,21.5565,78.4435,-0.7527,-0.0503,-8.9851,-0.0641,-7.906,0
600566,济川药业,10.39,23.18,83.094,0.9612,4.1453,1.9037,2.3948,0.5351,24.7646,24.6958,41.9987,32.954,14.4048,41.9987,3.4345,3.3191,178.2999,-2317.3672,73.9462,26.0538,0.3327,0.1103,1.4349,0.4232,58.5418,0
600567,山鹰国际,6.12,6.6,14.1475,0.2175,3.2927,3.804,4.2664,1.0124,54.6783,107.4769,19.6481,10.8359,98.1982,11.8908,0.7395,0.5652,22.0492,440.015,36.9119,63.0881,0.1099,0.034,1.6015,0.0538,7.8006,0
600570,恒生电子,15.69,34.84,74.326,0.6848,1.9654,3.2816,1.3064,0.4575,26.7171,113.3594,1.7827,29.514,48.4848,2.4891,0.8887,0.7855,26.029,-55696.2311,50.7532,49.2468,-0.3807,-0.078,-1.0682,-0.1583,-17.729,0
600572,康恩贝,4.64,7.87,65.815,0.092,1.1695,2.9447,1.1267,0.7704,-2.3627,-43.61,5.2077,-9.5228,-48.9362,4.7643,1.3216,1.0108,36.4276,1246.0655,61.6823,38.3177,0.1276,0.0437,1.3285,0.1141,13.2818,0
600575,淮河能源,2.8,2.72,5.9636,0.0703,2.5808,9.3688,7.7512,1.9668,105.3054,2.8669,2.627,9.4865,-12.5,2.6137,1.1178,0.7893,35.5774,404.0139,59.4171,40.5829,0.1048,0.056,3.5164,0.1381,21.3945,1
600576,祥源文化,0.94,9.46,59.0286,0.0158,0.1676,0.3479,1.5507,0.1277,-16.7626,298.1301,4.4496,-0.1367,67.3684,2.8412,7.0666,6.8281,244.8695,-366.1862,88.5379,11.4621,0.0357,0.0032,0.4172,0.0283,3.2438,0
600577,精达股份,6.61,3.07,8.2612,0.1404,4.5708,3.1749,5.9253,1.1477,59.9278,56.8724,16.6011,60.5106,59.5506,17.5162,1.7185,1.4017,30.2641,507.6931,45.3712,54.6288,-0.0879,-0.0764,-2.4351,-0.1399,-16.0821,1
600580,卧龙电驱,5.25,6.2,24.8418,0.3198,5.1528,1.7852,1.7621,0.5945,13.4541,16.5682,13.0431,5.4271,15.6115,10.9875,1.2656,0.9436,23.3599,375.5252,39.8015,60.1985,0.0807,0.0251,1.22,0.0417,5.7843,1
600582,天地科技,4.51,7.63,31.7226,0.199,2.6061,1.1312,1.562,0.3798,26.5954,57.9461,5.6588,5.0114,47.4074,5.6839,2.0723,1.7311,52.3777,-3085.4794,58.0793,41.9207,0.0719,0.0195,0.7225,0.0465,5.5364,1
600584,长电科技,6.79,9.56,17.2883,0.7429,7.7652,3.6813,3.8977,1.2678,15.3874,260.4847,47.8817,9.3743,239.1304,47.903,1.0272,0.7849,28.071,1029.7547,54.0949,45.9051,0.2085,0.0801,2.1783,0.1745,23.9257,0
600585,海螺水泥,9.04,18.58,27.7966,2.8213,15.178,69.8933,7.3918,0.7293,8.6829,-7.5165,15.3527,9.6091,-6.9307,15.6427,5.1392,4.7231,274.3666,-3542.1835,85.4469,14.5531,0.1529,0.0612,0.8001,0.4206,58.7386,1
600586,金晶科技,15.65,23.41,32.8826,0.5479,2.3407,8.4931,3.4666,0.9242,53.5373,898.3039,19.8614,8.1636,930.0752,20.0769,0.7725,0.6329,29.5047,1227.114,49.7783,50.2217,0.2037,0.0669,0.855,0.1333,14.39,1
600587,新华医疗,7.07,6.03,22.1427,0.8102,13.4352,3.1333,1.9049,0.9302,35.8027,153.5049,7.4525,-2.9377,153.125,8.5269,0.9808,0.629,24.4754,1334.1314,44.7966,55.2034,0.205,0.098,3.3014,0.1775,18.568,1
